癤�Area	Line	Station	Date(YYYY-MM-DD)	Latitude	Longitude	Vertical change chart	Depth(m)	Water Temperature(℃)	T QC flag	Salinity(psu)	S QC flag	DO(ml/L)	D QC flag	QC Level	PO４(μmol/L)	NO２(μmol/L)	NO３(μmol/L)	SiO２(μmol/L)	pH	Water Transparency(m)	Baro(hPa)	Research Vessel
South Sea	313	08	2024-06-14 01:30	33.4067	124.8	Chart	10	18.9	2	31.34	2		2	0							1,005	TAMGU 8
South Sea	313	08	2024-06-14 01:30	33.4067	124.8	Chart	20	14.3	2	32.58	2		2	0							1,005	TAMGU 8
South Sea	313	08	2024-06-14 01:30	33.4067	124.8	Chart	30	12.7	2	32.71	2		2	0							1,005	TAMGU 8
South Sea	313	08	2024-06-14 01:30	33.4067	124.8	Chart	50	12.6	2	33.21	2		2	0							1,005	TAMGU 8
South Sea	313	08	2024-06-14 01:30	33.4067	124.8	Chart	75	12.6	2	33.22	2		2	0							1,005	TAMGU 8
South Sea	313	09	2024-02-17 07:45	33.4067	124.6	Chart	0	13.8	2	33.97	2		2	0								TAMGU 21
South Sea	313	09	2024-02-17 07:45	33.4067	124.6	Chart	10	13.8	2	33.97	2		2	0								TAMGU 21
South Sea	313	09	2024-02-17 07:45	33.4067	124.6	Chart	20	13.8	2	33.97	2		2	0								TAMGU 21
South Sea	313	09	2024-02-17 07:45	33.4067	124.6	Chart	30	13.8	2	33.97	2		2	0								TAMGU 21
South Sea	313	09	2024-02-17 07:45	33.4067	124.6	Chart	50	13.8	2	33.97	2		2	0								TAMGU 21
South Sea	313	09	2024-04-07 06:15	33.4067	124.6	Chart	0	14.0	2	34.00	2		2	0								TAMGU 21
South Sea	313	09	2024-04-07 06:15	33.4067	124.6	Chart	10	14.0	2	34.00	2		2	0								TAMGU 21
South Sea	313	09	2024-04-07 06:15	33.4067	124.6	Chart	20	13.9	2	33.99	2		2	0								TAMGU 21
South Sea	313	09	2024-04-07 06:15	33.4067	124.6	Chart	30	13.8	2	34.01	2		2	0								TAMGU 21
South Sea	313	09	2024-04-07 06:15	33.4067	124.6	Chart	50	13.8	2	34.03	2		2	0								TAMGU 21
South Sea	313	09	2024-06-14 02:25	33.4067	124.6	Chart	0	23.9	2	26.24	2		2	0							1,005	TAMGU 8
South Sea	313	09	2024-06-14 02:25	33.4067	124.6	Chart	10	20.9	2	30.29	2		2	0							1,005	TAMGU 8
South Sea	313	09	2024-06-14 02:25	33.4067	124.6	Chart	20	14.0	2	32.47	2		2	0							1,005	TAMGU 8
South Sea	313	09	2024-06-14 02:25	33.4067	124.6	Chart	30	12.7	2	32.78	2		2	0							1,005	TAMGU 8
South Sea	313	09	2024-06-14 02:25	33.4067	124.6	Chart	50	12.4	2	33.19	2		2	0							1,005	TAMGU 8
South Sea	313	10	2024-02-17 09:40	33.4067	124.4	Chart	0	13.3	2	33.90	2		2	0						2.5		TAMGU 21
South Sea	313	10	2024-02-17 09:40	33.4067	124.4	Chart	10	13.3	2	33.90	2		2	0						2.5		TAMGU 21
South Sea	313	10	2024-02-17 09:40	33.4067	124.4	Chart	20	13.3	2	33.90	2		2	0						2.5		TAMGU 21
South Sea	313	10	2024-02-17 09:40	33.4067	124.4	Chart	30	13.3	2	33.91	2		2	0						2.5		TAMGU 21
South Sea	313	10	2024-02-17 09:40	33.4067	124.4	Chart	50	13.3	2	33.91	2		2	0						2.5		TAMGU 21
South Sea	313	10	2024-04-07 08:20	33.4067	124.4	Chart	0	13.2	2	33.82	2		2	0						7		TAMGU 21
South Sea	313	10	2024-04-07 08:20	33.4067	124.4	Chart	10	13.2	2	33.82	2		2	0						7		TAMGU 21
South Sea	313	10	2024-04-07 08:20	33.4067	124.4	Chart	20	13.2	2	33.82	2		2	0						7		TAMGU 21
South Sea	313	10	2024-04-07 08:20	33.4067	124.4	Chart	30	12.9	2	33.81	2		2	0						7		TAMGU 21
South Sea	313	10	2024-04-07 08:20	33.4067	124.4	Chart	50	12.8	2	33.85	2		2	0						7		TAMGU 21
South Sea	313	10	2024-06-14 03:30	33.4067	124.4	Chart	0	23.6	2	26.05	2		2	0							1,005	TAMGU 8
South Sea	313	10	2024-06-14 03:30	33.4067	124.4	Chart	10	17.1	2	31.98	2		2	0							1,005	TAMGU 8
South Sea	313	10	2024-06-14 03:30	33.4067	124.4	Chart	20	14.0	2	32.43	2		2	0							1,005	TAMGU 8
South Sea	313	10	2024-06-14 03:30	33.4067	124.4	Chart	30	13.1	2	32.79	2		2	0							1,005	TAMGU 8
South Sea	313	10	2024-06-14 03:30	33.4067	124.4	Chart	50	12.2	2	33.24	2		2	0							1,005	TAMGU 8
South Sea	314	01	2024-02-18 06:42	33	127.7	Chart	0	17.2	2	34.57	2		2	0								TAMGU 21
South Sea	314	01	2024-02-18 06:42	33	127.7	Chart	10	17.2	2	34.57	2		2	0								TAMGU 21
South Sea	314	01	2024-02-18 06:42	33	127.7	Chart	20	17.2	2	34.57	2		2	0								TAMGU 21
South Sea	314	01	2024-02-18 06:42	33	127.7	Chart	30	17.2	2	34.57	2		2	0								TAMGU 21
South Sea	314	01	2024-02-18 06:42	33	127.7	Chart	50	16.9	2	34.57	2		2	0								TAMGU 21
South Sea	314	01	2024-02-18 06:42	33	127.7	Chart	75	16.6	2	34.56	2		2	0								TAMGU 21
South Sea	314	01	2024-02-18 06:42	33	127.7	Chart	100	15.8	2	34.52	2		2	0								TAMGU 21
South Sea	314	01	2024-02-18 06:42	33	127.7	Chart	125	15.0	2	34.49	2		2	0								TAMGU 21
South Sea	314	01	2024-04-11 03:39	33	127.7	Chart	0	17.5	2	34.35	2		2	0								TAMGU 21
South Sea	314	01	2024-04-11 03:39	33	127.7	Chart	10	17.5	2	34.55	2		2	0								TAMGU 21
South Sea	314	01	2024-04-11 03:39	33	127.7	Chart	20	17.5	2	34.55	2		2	0								TAMGU 21
South Sea	314	01	2024-04-11 03:39	33	127.7	Chart	30	17.5	2	34.55	2		2	0								TAMGU 21
South Sea	314	01	2024-04-11 03:39	33	127.7	Chart	50	17.4	2	34.55	2		2	0								TAMGU 21
South Sea	314	01	2024-04-11 03:39	33	127.7	Chart	75	17.1	2	34.51	2		2	0								TAMGU 21
South Sea	314	01	2024-04-11 03:39	33	127.7	Chart	100	15.9	2	34.53	2		2	0								TAMGU 21
South Sea	314	01	2024-04-11 03:39	33	127.7	Chart	125	15.7	2	34.53	2		2	0								TAMGU 21
South Sea	314	01	2024-04-11 03:39	33	127.7	Chart	150	15.1	2	34.51	2		2	0								TAMGU 21
South Sea	314	01	2024-06-17 13:35	33	127.7	Chart	0	23.9	2	33.27	2		2	0						21		TAMGU 8
South Sea	314	01	2024-06-17 13:35	33	127.7	Chart	10	22.8	2	33.28	2		2	0						21		TAMGU 8
South Sea	314	01	2024-06-17 13:35	33	127.7	Chart	20	23.1	2	33.87	2		2	0						21		TAMGU 8
South Sea	314	01	2024-06-17 13:35	33	127.7	Chart	30	21.9	2	33.95	2		2	0						21		TAMGU 8
South Sea	314	01	2024-06-17 13:35	33	127.7	Chart	50	18.9	2	34.37	2		2	0						21		TAMGU 8
South Sea	314	01	2024-06-17 13:35	33	127.7	Chart	75	15.1	2	33.71	2		2	0						21		TAMGU 8
South Sea	314	01	2024-06-17 13:35	33	127.7	Chart	100	15.0	2	33.97	2		2	0						21		TAMGU 8
South Sea	314	01	2024-06-17 13:35	33	127.7	Chart	125	15.3	2	34.45	2		2	0						21		TAMGU 8
South Sea	314	02	2024-02-18 05:12	33	127.4	Chart	0	16.9	2	34.55	2		2	0								TAMGU 21
South Sea	314	02	2024-02-18 05:12	33	127.4	Chart	10	16.9	2	34.55	2		2	0								TAMGU 21
South Sea	314	02	2024-02-18 05:12	33	127.4	Chart	20	16.9	2	34.55	2		2	0								TAMGU 21
South Sea	314	02	2024-02-18 05:12	33	127.4	Chart	30	17.0	2	34.55	2		2	0								TAMGU 21
South Sea	314	02	2024-02-18 05:12	33	127.4	Chart	50	17.0	2	34.55	2		2	0								TAMGU 21
South Sea	314	02	2024-02-18 05:12	33	127.4	Chart	75	17.0	2	34.55	2		2	0								TAMGU 21
South Sea	314	02	2024-02-18 05:12	33	127.4	Chart	100	17.0	2	34.55	2		2	0								TAMGU 21
South Sea	314	02	2024-02-18 05:12	33	127.4	Chart	125	16.8	2	34.54	2		2	0								TAMGU 21
South Sea	314	02	2024-04-11 02:19	33	127.4	Chart	0	17.4	2	34.56	2		2	0								TAMGU 21
South Sea	314	02	2024-04-11 02:19	33	127.4	Chart	10	17.4	2	34.56	2		2	0								TAMGU 21
South Sea	314	02	2024-04-11 02:19	33	127.4	Chart	20	17.4	2	34.56	2		2	0								TAMGU 21
South Sea	314	02	2024-04-11 02:19	33	127.4	Chart	30	17.4	2	34.56	2		2	0								TAMGU 21
South Sea	314	02	2024-04-11 02:19	33	127.4	Chart	50	17.4	2	34.56	2		2	0								TAMGU 21
South Sea	314	02	2024-04-11 02:19	33	127.4	Chart	75	17.1	2	34.55	2		2	0								TAMGU 21
South Sea	314	02	2024-04-11 02:19	33	127.4	Chart	100	16.4	2	34.53	2		2	0								TAMGU 21
South Sea	314	02	2024-04-11 02:19	33	127.4	Chart	125	15.6	2	34.53	2		2	0								TAMGU 21
South Sea	314	02	2024-06-17 12:10	33	127.4	Chart	0	23.9	2	32.58	2		2	0						20	1,008	TAMGU 8
South Sea	314	02	2024-06-17 12:10	33	127.4	Chart	10	22.8	2	32.78	2		2	0						20	1,008	TAMGU 8
South Sea	314	02	2024-06-17 12:10	33	127.4	Chart	20	20.8	2	33.20	2		2	0						20	1,008	TAMGU 8
South Sea	314	02	2024-06-17 12:10	33	127.4	Chart	30	17.9	2	33.39	2		2	0						20	1,008	TAMGU 8
South Sea	314	02	2024-06-17 12:10	33	127.4	Chart	50	16.2	2	33.95	2		2	0						20	1,008	TAMGU 8
South Sea	314	02	2024-06-17 12:10	33	127.4	Chart	75	15.4	2	33.93	2		2	0						20	1,008	TAMGU 8
South Sea	314	02	2024-06-17 12:10	33	127.4	Chart	100	15.3	2	34.26	2		2	0						20	1,008	TAMGU 8
South Sea	314	03	2024-02-18 03:00	33	127.1	Chart	0	16.5	2	33.91	2		2	0								TAMGU 21
South Sea	314	03	2024-02-18 03:00	33	127.1	Chart	10	16.5	2	34.44	2		2	0								TAMGU 21
South Sea	314	03	2024-02-18 03:00	33	127.1	Chart	20	16.5	2	34.45	2		2	0								TAMGU 21
South Sea	314	03	2024-02-18 03:00	33	127.1	Chart	30	16.5	2	34.45	2		2	0								TAMGU 21
South Sea	314	03	2024-02-18 03:00	33	127.1	Chart	50	16.5	2	34.45	2		2	0								TAMGU 21
South Sea	314	03	2024-02-18 03:00	33	127.1	Chart	75	16.5	2	34.45	2		2	0								TAMGU 21
South Sea	314	03	2024-02-18 03:00	33	127.1	Chart	100	16.4	2	34.45	2		2	0								TAMGU 21
South Sea	314	03	2024-04-11 00:10	33	127.1	Chart	0	17.2	2	34.53	2		2	0								TAMGU 21
South Sea	314	03	2024-04-11 00:10	33	127.1	Chart	10	17.2	2	34.53	2		2	0								TAMGU 21
South Sea	314	03	2024-04-11 00:10	33	127.1	Chart	20	17.2	2	34.53	2		2	0								TAMGU 21
South Sea	314	03	2024-04-11 00:10	33	127.1	Chart	30	17.2	2	34.53	2		2	0								TAMGU 21
South Sea	314	03	2024-04-11 00:10	33	127.1	Chart	50	17.2	2	34.53	2		2	0								TAMGU 21
South Sea	314	03	2024-04-11 00:10	33	127.1	Chart	75	16.9	2	34.51	2		2	0								TAMGU 21
South Sea	314	03	2024-04-11 00:10	33	127.1	Chart	100	16.1	2	34.54	2		2	0								TAMGU 21
South Sea	314	03	2024-06-17 10:40	33	127.1	Chart	0	23.8	2	32.71	2		2	0						16		TAMGU 8
South Sea	314	03	2024-06-17 10:40	33	127.1	Chart	10	22.6	2	33.14	2		2	0						16		TAMGU 8
South Sea	314	03	2024-06-17 10:40	33	127.1	Chart	20	22.1	2	33.54	2		2	0						16		TAMGU 8
South Sea	314	03	2024-06-17 10:40	33	127.1	Chart	30	19.4	2	33.78	2		2	0						16		TAMGU 8
South Sea	314	03	2024-06-17 10:40	33	127.1	Chart	50	15.5	2	33.62	2		2	0						16		TAMGU 8
South Sea	314	03	2024-06-17 10:40	33	127.1	Chart	75	15.3	2	34.00	2		2	0						16		TAMGU 8
South Sea	314	03	2024-06-17 10:40	33	127.1	Chart	100	15.0	2	34.34	2		2	0						16		TAMGU 8
South Sea	314	04	2024-02-18 01:24	33	126.8	Chart	0	16.4	2	33.61	2		2	0								TAMGU 21
South Sea	314	04	2024-02-18 01:24	33	126.8	Chart	10	16.4	2	34.48	2		2	0								TAMGU 21
South Sea	314	04	2024-02-18 01:24	33	126.8	Chart	20	16.4	2	34.48	2		2	0								TAMGU 21
South Sea	314	04	2024-02-18 01:24	33	126.8	Chart	30	16.4	2	34.48	2		2	0								TAMGU 21
South Sea	314	04	2024-02-18 01:24	33	126.8	Chart	50	16.5	2	34.50	2		2	0								TAMGU 21
South Sea	314	04	2024-02-18 01:24	33	126.8	Chart	75	16.4	2	34.51	2		2	0								TAMGU 21
South Sea	314	04	2024-02-18 01:24	33	126.8	Chart	100	16.0	2	34.50	2		2	0								TAMGU 21
South Sea	314	04	2024-04-10 20:39	33	126.8	Chart	0	17.0	2	34.52	2		2	0								TAMGU 21
South Sea	314	04	2024-04-10 20:39	33	126.8	Chart	10	17.0	2	34.52	2		2	0								TAMGU 21
South Sea	314	04	2024-04-10 20:39	33	126.8	Chart	20	17.0	2	34.52	2		2	0								TAMGU 21
South Sea	314	04	2024-04-10 20:39	33	126.8	Chart	30	16.9	2	34.52	2		2	0								TAMGU 21
South Sea	314	04	2024-04-10 20:39	33	126.8	Chart	50	16.8	2	34.50	2		2	0								TAMGU 21
South Sea	314	04	2024-04-10 20:39	33	126.8	Chart	75	16.7	2	34.50	2		2	0								TAMGU 21
South Sea	314	04	2024-04-10 20:39	33	126.8	Chart	100	16.1	2	34.54	2		2	0								TAMGU 21
South Sea	314	04	2024-06-17 09:30	33	126.8	Chart	0	23.8	2	31.86	2		2	0						15		TAMGU 8
South Sea	314	04	2024-06-17 09:30	33	126.8	Chart	10	22.4	2	32.88	2		2	0						15		TAMGU 8
South Sea	314	04	2024-06-17 09:30	33	126.8	Chart	20	21.2	2	33.22	2		2	0						15		TAMGU 8
South Sea	314	04	2024-06-17 09:30	33	126.8	Chart	30	17.1	2	33.54	2		2	0						15		TAMGU 8
South Sea	314	04	2024-06-17 09:30	33	126.8	Chart	50	15.6	2	33.92	2		2	0						15		TAMGU 8
South Sea	314	04	2024-06-17 09:30	33	126.8	Chart	75	15.4	2	34.08	2		2	0						15		TAMGU 8
South Sea	314	04	2024-06-17 09:30	33	126.8	Chart	100	14.9	2	34.34	2		2	0						15		TAMGU 8
South Sea	314	05	2024-02-17 23:20	33	126.5	Chart	0	16.3	2	34.16	2		2	0								TAMGU 21
South Sea	314	05	2024-02-17 23:20	33	126.5	Chart	10	16.3	2	34.51	2		2	0								TAMGU 21
South Sea	314	05	2024-02-17 23:20	33	126.5	Chart	20	16.3	2	34.51	2		2	0								TAMGU 21
South Sea	314	05	2024-02-17 23:20	33	126.5	Chart	30	16.3	2	34.51	2		2	0								TAMGU 21
South Sea	314	05	2024-02-17 23:20	33	126.5	Chart	50	16.3	2	34.51	2		2	0								TAMGU 21
South Sea	314	05	2024-02-17 23:20	33	126.5	Chart	75	16.1	2	34.52	2		2	0								TAMGU 21
South Sea	314	05	2024-02-17 23:20	33	126.5	Chart	100	16.0	2	34.52	2		2	0								TAMGU 21
South Sea	314	05	2024-04-08 06:33	33	126.5	Chart	0	17.0	2	34.52	2		2	0								TAMGU 21
South Sea	314	05	2024-04-08 06:33	33	126.5	Chart	10	17.0	2	34.52	2		2	0								TAMGU 21
South Sea	314	05	2024-04-08 06:33	33	126.5	Chart	20	16.8	2	34.51	2		2	0								TAMGU 21
South Sea	314	05	2024-04-08 06:33	33	126.5	Chart	30	16.7	2	34.51	2		2	0								TAMGU 21
South Sea	314	05	2024-04-08 06:33	33	126.5	Chart	50	16.7	2	34.50	2		2	0								TAMGU 21
South Sea	314	05	2024-04-08 06:33	33	126.5	Chart	75	16.2	2	34.50	2		2	0								TAMGU 21
South Sea	314	05	2024-04-08 06:33	33	126.5	Chart	100	16.0	2	34.52	2		2	0								TAMGU 21
South Sea	314	05	2024-06-14 13:32	33	126.5	Chart	0	23.3	2	31.58	2		2	0						10	1,004	TAMGU 8
South Sea	314	05	2024-06-14 13:32	33	126.5	Chart	10	22.0	2	31.58	2		2	0						10	1,004	TAMGU 8
South Sea	314	05	2024-06-14 13:32	33	126.5	Chart	20	19.2	2	33.13	2		2	0						10	1,004	TAMGU 8
South Sea	314	05	2024-06-14 13:32	33	126.5	Chart	30	17.1	2	33.57	2		2	0						10	1,004	TAMGU 8
South Sea	314	05	2024-06-14 13:32	33	126.5	Chart	50	15.4	2	34.02	2		2	0						10	1,004	TAMGU 8
South Sea	314	05	2024-06-14 13:32	33	126.5	Chart	75	15.3	2	34.08	2		2	0						10	1,004	TAMGU 8
South Sea	314	05	2024-06-14 13:32	33	126.5	Chart	100	15.2	2	34.38	2		2	0						10	1,004	TAMGU 8
South Sea	314	06	2024-02-17 21:15	33	126.2	Chart	0	15.8	2	32.87	2		2	0								TAMGU 21
South Sea	314	06	2024-02-17 21:15	33	126.2	Chart	10	16.1	2	34.54	2		2	0								TAMGU 21
South Sea	314	06	2024-02-17 21:15	33	126.2	Chart	20	16.1	2	34.54	2		2	0								TAMGU 21
South Sea	314	06	2024-02-17 21:15	33	126.2	Chart	30	16.0	2	34.54	2		2	0								TAMGU 21
South Sea	314	06	2024-02-17 21:15	33	126.2	Chart	50	16.0	2	34.54	2		2	0								TAMGU 21
South Sea	314	06	2024-02-17 21:15	33	126.2	Chart	75	16.0	2	34.55	2		2	0								TAMGU 21
South Sea	314	06	2024-02-17 21:15	33	126.2	Chart	100	16.0	2	34.55	2		2	0								TAMGU 21
South Sea	314	06	2024-04-07 22:15	33	126.2	Chart	0	17.0	2	34.46	2		2	0								TAMGU 21
South Sea	314	06	2024-04-07 22:15	33	126.2	Chart	10	16.6	2	34.47	2		2	0								TAMGU 21
South Sea	314	06	2024-04-07 22:15	33	126.2	Chart	20	16.6	2	34.46	2		2	0								TAMGU 21
South Sea	314	06	2024-04-07 22:15	33	126.2	Chart	30	16.5	2	34.46	2		2	0								TAMGU 21
South Sea	314	06	2024-04-07 22:15	33	126.2	Chart	50	16.5	2	34.46	2		2	0								TAMGU 21
South Sea	314	06	2024-04-07 22:15	33	126.2	Chart	75	16.4	2	34.50	2		2	0								TAMGU 21
South Sea	314	06	2024-04-07 22:15	33	126.2	Chart	100	16.2	2	34.53	2		2	0								TAMGU 21
South Sea	314	06	2024-06-14 12:10	33	126.2	Chart	0	22.9	2	31.97	2		2	0						12	1,005	TAMGU 8
South Sea	314	06	2024-06-14 12:10	33	126.2	Chart	10	19.4	2	31.97	2		2	0						12	1,005	TAMGU 8
South Sea	314	06	2024-06-14 12:10	33	126.2	Chart	20	16.9	2	33.01	2		2	0						12	1,005	TAMGU 8
South Sea	314	06	2024-06-14 12:10	33	126.2	Chart	30	16.0	2	33.50	2		2	0						12	1,005	TAMGU 8
South Sea	314	06	2024-06-14 12:10	33	126.2	Chart	50	14.8	2	33.77	2		2	0						12	1,005	TAMGU 8
South Sea	314	06	2024-06-14 12:10	33	126.2	Chart	75	15.3	2	34.22	2		2	0						12	1,005	TAMGU 8
South Sea	314	06	2024-06-14 12:10	33	126.2	Chart	100	15.3	2	34.30	2		2	0						12	1,005	TAMGU 8
South Sea	314	07	2024-02-17 19:20	33	125.9	Chart	0	16.0	2	34.50	2		2	0								TAMGU 21
South Sea	314	07	2024-02-17 19:20	33	125.9	Chart	10	16.0	2	34.50	2		2	0								TAMGU 21
South Sea	314	07	2024-02-17 19:20	33	125.9	Chart	20	16.0	2	34.50	2		2	0								TAMGU 21
South Sea	314	07	2024-02-17 19:20	33	125.9	Chart	30	15.9	2	34.50	2		2	0								TAMGU 21
South Sea	314	07	2024-02-17 19:20	33	125.9	Chart	50	15.9	2	34.50	2		2	0								TAMGU 21
South Sea	314	07	2024-02-17 19:20	33	125.9	Chart	75	15.9	2	34.50	2		2	0								TAMGU 21
South Sea	314	07	2024-02-17 19:20	33	125.9	Chart	100	15.9	2	34.50	2		2	0								TAMGU 21
South Sea	314	07	2024-04-07 19:15	33	125.9	Chart	0	17.0	2	34.41	2		2	0								TAMGU 21
South Sea	314	07	2024-04-07 19:15	33	125.9	Chart	10	16.6	2	34.50	2		2	0								TAMGU 21
South Sea	314	07	2024-04-07 19:15	33	125.9	Chart	20	16.5	2	34.50	2		2	0								TAMGU 21
South Sea	314	07	2024-04-07 19:15	33	125.9	Chart	30	16.4	2	34.48	2		2	0								TAMGU 21
South Sea	314	07	2024-04-07 19:15	33	125.9	Chart	50	16.2	2	34.44	2		2	0								TAMGU 21
South Sea	314	07	2024-04-07 19:15	33	125.9	Chart	75	16.1	2	34.44	2		2	0								TAMGU 21
South Sea	314	07	2024-04-07 19:15	33	125.9	Chart	100	16.1	2	34.44	2		2	0								TAMGU 21
South Sea	314	07	2024-06-14 10:46	33	125.9	Chart	0	22.5	2	33.09	2		2	0						12		TAMGU 8
South Sea	314	07	2024-06-14 10:46	33	125.9	Chart	10	21.2	2	33.14	2		2	0						12		TAMGU 8
South Sea	314	07	2024-06-14 10:46	33	125.9	Chart	20	19.7	2	33.48	2		2	0						12		TAMGU 8
South Sea	314	07	2024-06-14 10:46	33	125.9	Chart	30	18.5	2	33.87	2		2	0						12		TAMGU 8
South Sea	314	07	2024-06-14 10:46	33	125.9	Chart	50	15.7	2	34.01	2		2	0						12		TAMGU 8
South Sea	314	07	2024-06-14 10:46	33	125.9	Chart	75	15.5	2	34.22	2		2	0						12		TAMGU 8
South Sea	314	08	2024-02-17 17:44	33	125.6	Chart	0	15.9	2	34.30	2		2	0						4		TAMGU 21
South Sea	314	08	2024-02-17 17:44	33	125.6	Chart	10	16.0	2	34.45	2		2	0						4		TAMGU 21
South Sea	314	08	2024-02-17 17:44	33	125.6	Chart	20	16.0	2	34.45	2		2	0						4		TAMGU 21
South Sea	314	08	2024-02-17 17:44	33	125.6	Chart	30	15.9	2	34.45	2		2	0						4		TAMGU 21
South Sea	314	08	2024-02-17 17:44	33	125.6	Chart	50	15.9	2	34.45	2		2	0						4		TAMGU 21
South Sea	314	08	2024-02-17 17:44	33	125.6	Chart	75	15.9	2	34.45	2		2	0						4		TAMGU 21
South Sea	314	08	2024-04-07 17:32	33	125.6	Chart	0	15.8	2	34.12	2		2	0						8		TAMGU 21
South Sea	314	08	2024-04-07 17:32	33	125.6	Chart	10	15.4	2	34.12	2		2	0						8		TAMGU 21
South Sea	314	08	2024-04-07 17:32	33	125.6	Chart	20	15.3	2	34.11	2		2	0						8		TAMGU 21
South Sea	314	08	2024-04-07 17:32	33	125.6	Chart	30	15.1	2	34.09	2		2	0						8		TAMGU 21
South Sea	314	08	2024-04-07 17:32	33	125.6	Chart	50	15.2	2	34.16	2		2	0						8		TAMGU 21
South Sea	314	08	2024-04-07 17:32	33	125.6	Chart	75	15.2	2	34.17	2		2	0						8		TAMGU 21
South Sea	314	08	2024-06-14 09:22	33	125.6	Chart	0	22.4	2	32.67	2		2	0						11	1,005	TAMGU 8
South Sea	314	08	2024-06-14 09:22	33	125.6	Chart	10	20.8	2	32.64	2		2	0						11	1,005	TAMGU 8
South Sea	314	08	2024-06-14 09:22	33	125.6	Chart	20	16.8	2	32.63	2		2	0						11	1,005	TAMGU 8
South Sea	314	08	2024-06-14 09:22	33	125.6	Chart	30	12.7	2	32.51	2		2	0						11	1,005	TAMGU 8
South Sea	314	08	2024-06-14 09:22	33	125.6	Chart	50	12.8	2	33.03	2		2	0						11	1,005	TAMGU 8
South Sea	314	08	2024-06-14 09:22	33	125.6	Chart	75	14.7	2	33.82	2		2	0						11	1,005	TAMGU 8
South Sea	314	09	2024-02-17 15:45	33	125.3	Chart	0	15.3	2	34.26	2		2	0						2.5		TAMGU 21
South Sea	314	09	2024-02-17 15:45	33	125.3	Chart	10	15.3	2	34.26	2		2	0						2.5		TAMGU 21
South Sea	314	09	2024-02-17 15:45	33	125.3	Chart	20	15.3	2	34.28	2		2	0						2.5		TAMGU 21
South Sea	314	09	2024-02-17 15:45	33	125.3	Chart	30	15.3	2	34.28	2		2	0						2.5		TAMGU 21
South Sea	314	09	2024-02-17 15:45	33	125.3	Chart	50	15.3	2	34.28	2		2	0						2.5		TAMGU 21
South Sea	314	09	2024-02-17 15:45	33	125.3	Chart	75	15.3	2	34.28	2		2	0						2.5		TAMGU 21
South Sea	314	09	2024-04-07 13:55	33	125.3	Chart	0	15.1	2	33.92	2		2	0						7		TAMGU 21
South Sea	314	09	2024-04-07 13:55	33	125.3	Chart	10	14.9	2	33.92	2		2	0						7		TAMGU 21
South Sea	314	09	2024-04-07 13:55	33	125.3	Chart	20	14.7	2	33.91	2		2	0						7		TAMGU 21
South Sea	314	09	2024-04-07 13:55	33	125.3	Chart	30	14.5	2	33.88	2		2	0						7		TAMGU 21
South Sea	314	09	2024-04-07 13:55	33	125.3	Chart	50	14.6	2	33.96	2		2	0						7		TAMGU 21
South Sea	314	09	2024-04-07 13:55	33	125.3	Chart	75	14.6	2	33.96	2		2	0						7		TAMGU 21
South Sea	314	09	2024-06-14 07:55	33	125.3	Chart	0	22.9	2	29.27	2		2	0						10	1,005	TAMGU 8
South Sea	314	09	2024-06-14 07:55	33	125.3	Chart	10	20.5	2	31.52	2		2	0						10	1,005	TAMGU 8
South Sea	314	09	2024-06-14 07:55	33	125.3	Chart	20	14.3	2	31.83	2		2	0						10	1,005	TAMGU 8
South Sea	314	09	2024-06-14 07:55	33	125.3	Chart	30	13.6	2	32.33	2		2	0						10	1,005	TAMGU 8
South Sea	314	09	2024-06-14 07:55	33	125.3	Chart	50	12.6	2	32.87	2		2	0						10	1,005	TAMGU 8
South Sea	314	09	2024-06-14 07:55	33	125.3	Chart	75	13.9	2	33.53	2		2	0						10	1,005	TAMGU 8
South Sea	314	10	2024-02-17 14:03	33	125	Chart	0	14.1	2	33.93	2		2	0						3		TAMGU 21
South Sea	314	10	2024-02-17 14:03	33	125	Chart	10	14.1	2	33.93	2		2	0						3		TAMGU 21
South Sea	314	10	2024-02-17 14:03	33	125	Chart	20	13.9	2	33.94	2		2	0						3		TAMGU 21
South Sea	314	10	2024-02-17 14:03	33	125	Chart	30	13.9	2	33.94	2		2	0						3		TAMGU 21
South Sea	314	10	2024-02-17 14:03	33	125	Chart	50	13.9	2	33.94	2		2	0						3		TAMGU 21
South Sea	314	10	2024-02-17 14:03	33	125	Chart	75	14.0	2	33.96	2		2	0						3		TAMGU 21
South Sea	314	10	2024-04-07 12:21	33	125	Chart	0	14.0	2	33.96	2		2	0						8		TAMGU 21
South Sea	314	10	2024-04-07 12:21	33	125	Chart	10	13.6	2	33.51	2		2	0						8		TAMGU 21
South Sea	314	10	2024-04-07 12:21	33	125	Chart	20	13.5	2	33.62	2		2	0						8		TAMGU 21
South Sea	314	10	2024-04-07 12:21	33	125	Chart	30	13.6	2	33.74	2		2	0						8		TAMGU 21
South Sea	314	10	2024-04-07 12:21	33	125	Chart	50	13.8	2	33.86	2		2	0						8		TAMGU 21
South Sea	314	10	2024-04-07 12:21	33	125	Chart	75	13.9	2	33.87	2		2	0						8		TAMGU 21
South Sea	314	10	2024-06-14 06:37	33	125	Chart	0	22.8	2	28.89	2		2	0						10		TAMGU 8
South Sea	314	10	2024-06-14 06:37	33	125	Chart	10	20.8	2	31.49	2		2	0						10		TAMGU 8
